7,001100010 000010101 110001000
5,111111111 000000000 000000000
3,111110111 000001000 000000000
8,111010111 000001000 000100000
2,111010110 000001001 000100000
0,110010110 000001001 001100000
1,010010110 100001001 001100000
6,000010110 100001001 011100000
4,000010010 100001101 011100000
7,000000010 100001101 011110000
2,111111111 000000000 000000000
3,110111111 001000000 000000000
0,110011111 001000000 000100000
5,010011111 101000000 000100000
1,010010111 101000000 000101000
1,111111111 000000000 000000000
4,101111111 010000000 000000000
0,101101111 010000000 000010000
8,001101111 110000000 000010000
5,001101110 110000000 000010001
3,001100110 110001000 000010001
2,001000110 110001000 000110001
8,111111111 000000000 000000000
1,111111110 000000001 000000000
7,101111110 000000001 010000000
2,101111100 000000011 010000000
5,100111100 000000011 011000000
6,100110100 000001011 011000000
3,100110000 000001011 011000100
4,100010000 000101011 011000100
1,111111111 000000000 000000000
4,101111111 010000000 000000000
2,101101111 010000000 000010000
6,100101111 011000000 000010000
8,100101011 011000000 000010100
7,100101010 011000001 000010100
5,100101000 011000001 000010110
0,111111111 000000000 000000000
1,011111111 100000000 000000000
6,001111111 100000000 010000000
5,001111011 100000100 010000000
8,001110011 100000100 010001000
2,001110010 100000101 010001000
4,000110010 100000101 011001000
0,111111111 000000000 000000000
1,011111111 100000000 000000000
8,001111111 100000000 010000000
5,001111110 100000001 010000000
3,001110110 100000001 010001000
7,001010110 100100001 010001000
6,001010100 100100001 010001010
7,111111111 000000000 000000000
5,111111101 000000010 000000000
6,111110101 000000010 000001000
2,111110001 000000110 000001000
3,110110001 000000110 001001000
1,110010001 000100110 001001000
8,100010001 000100110 011001000
2,111111111 000000000 000000000
5,110111111 001000000 000000000
1,110110111 001000000 000001000
4,100110111 011000000 000001000
6,100100111 011000000 000011000
3,100100011 011000100 000011000
1,111111111 000000000 000000000
5,101111111 010000000 000000000
7,101110111 010000000 000001000
3,101110101 010000010 000001000
6,101010101 010000010 000101000
4,101010001 010000110 000101000
0,111111111 000000000 000000000
6,011111111 100000000 000000000
1,011111011 100000000 000000100
8,001111011 110000000 000000100
4,001111010 110000000 000000101
3,001101010 110010000 000000101
7,001001010 110010000 000100101
2,111111111 000000000 000000000
4,110111111 001000000 000000000
8,110101111 001000000 000010000
3,110101110 001000001 000010000
1,110001110 001000001 000110000
7,100001110 011000001 000110000
0,100001100 011000001 000110010
6,111111111 000000000 000000000
7,111111011 000000100 000000000
5,111111001 000000100 000000010
2,111110001 000001100 000000010
3,110110001 000001100 001000010
1,110010001 000101100 001000010
0,100010001 000101100 011000010
3,111111111 000000000 000000000
2,111011111 000100000 000000000
5,110011111 000100000 001000000
0,110010111 000101000 001000000
8,010010111 000101000 101000000
1,010010110 000101001 101000000
4,111111111 000000000 000000000
8,111101111 000010000 000000000
7,111101110 000010000 000000001
0,111101100 000010010 000000001
5,011101100 000010010 100000001
6,011100100 000011010 100000001
1,011100000 000011010 100000101
2,111111111 000000000 000000000
7,110111111 001000000 000000000
1,110111101 001000000 000000010
3,100111101 011000000 000000010
5,100011101 011000000 000100010
4,100010101 011001000 000100010
8,100000101 011001000 000110010
4,111111111 000000000 000000000
8,111101111 000010000 000000000
0,111101110 000010000 000000001
1,011101110 100010000 000000001
3,001101110 100010000 010000001
2,001001110 100110000 010000001
5,000001110 100110000 011000001
6,111111111 000000000 000000000
2,111111011 000000100 000000000
0,110111011 000000100 001000000
4,010111011 100000100 001000000
8,010101011 100000100 001010000
7,010101010 100000101 001010000
3,010101000 100000101 001010010
7,111111111 000000000 000000000
8,111111101 000000010 000000000
2,111111100 000000010 000000001
5,110111100 001000010 000000001
6,110110100 001000010 000001001
4,110110000 001000110 000001001
1,110100000 001000110 000011001
3,100100000 011000110 000011001
0,111111111 000000000 000000000
4,011111111 100000000 000000000
3,011101111 100000000 000010000
5,011001111 100100000 000010000
1,011000111 100100000 000011000
7,001000111 110100000 000011000
2,001000101 110100000 000011010
0,111111111 000000000 000000000
7,011111111 100000000 000000000
1,011111101 100000000 000000010
4,001111101 110000000 000000010
8,001101101 110000000 000010010
3,001101100 110000001 000010010
2,001001100 110000001 000110010
3,111111111 000000000 000000000
0,111011111 000100000 000000000
4,011011111 000100000 100000000
1,011001111 000110000 100000000
6,001001111 000110000 110000000
2,001001011 000110100 110000000
7,111111111 000000000 000000000
6,111111101 000000010 000000000
4,111111001 000000010 000000100
0,111101001 000010010 000000100
2,011101001 000010010 100000100
5,010101001 001010010 100000100
1,010100001 001010010 100001100
5,111111111 000000000 000000000
7,111110111 000001000 000000000
2,111110101 000001000 000000010
8,110110101 001001000 000000010
1,110110100 001001000 000000011
0,100110100 011001000 000000011
3,000110100 011001000 100000011
4,000010100 011101000 100000011
6,111111111 000000000 000000000
4,111111011 000000100 000000000
7,111101011 000000100 000010000
8,111101001 000000110 000010000
3,111101000 000000110 000010001
2,111001000 000100110 000010001
0,110001000 000100110 001010001
0,111111111 000000000 000000000
3,011111111 100000000 000000000
6,011011111 100000000 000100000
5,011011011 100000100 000100000
2,011010011 100000100 000101000
8,010010011 101000100 000101000
1,010010010 101000100 000101001
1,111111111 000000000 000000000
5,101111111 010000000 000000000
6,101110111 010000000 000001000
3,101110011 010000100 000001000
8,101010011 010000100 000101000
7,101010010 010000101 000101000
2,101010000 010000101 000101010
0,100010000 011000101 000101010
4,000010000 011000101 100101010
2,111111111 000000000 000000000
8,110111111 001000000 000000000
0,110111110 001000000 000000001
3,010111110 101000000 000000001
4,010011110 101000000 000100001
1,010001110 101010000 000100001
6,000001110 101010000 010100001
7,111111111 000000000 000000000
2,111111101 000000010 000000000
8,110111101 000000010 001000000
5,110111100 000000011 001000000
6,110110100 000000011 001001000
1,111111111 000000000 000000000
4,101111111 010000000 000000000
2,101101111 010000000 000010000
5,100101111 011000000 000010000
3,100100111 011000000 000011000
8,100000111 011100000 000011000
6,100000110 011100000 000011001
0,100000010 011100100 000011001
2,111111111 000000000 000000000
3,110111111 001000000 000000000
4,110011111 001000000 000100000
5,110001111 001010000 000100000
0,110000111 001010000 000101000
6,010000111 101010000 000101000
7,010000011 101010000 000101100
8,010000001 101010010 000101100
1,010000000 101010010 000101101
6,111111111 000000000 000000000
7,111111011 000000100 000000000
4,111111001 000000100 000000010
5,111101001 000010100 000000010
2,111100001 000010100 000001010
3,111111111 000000000 000000000
6,111011111 000100000 000000000
5,111011011 000100000 000000100
0,111010011 000101000 000000100
4,011010011 000101000 100000100
3,111111111 000000000 000000000
2,111011111 000100000 000000000
5,110011111 000100000 001000000
6,110010111 000101000 001000000
4,110010011 000101000 001000100
8,111111111 000000000 000000000
3,111111110 000000001 000000000
4,111011110 000000001 000100000
5,111001110 000010001 000100000
1,111000110 000010001 000101000
7,101000110 010010001 000101000
0,101000100 010010001 000101010
8,111111111 000000000 000000000
3,111111110 000000001 000000000
6,111011110 000000001 000100000
5,111011010 000000101 000100000
4,111010010 000000101 000101000
2,111000010 000010101 000101000
0,110000010 000010101 001101000
5,111111111 000000000 000000000
4,111110111 000001000 000000000
2,111100111 000001000 000010000
0,110100111 001001000 000010000
6,010100111 001001000 100010000
7,010100011 001001100 100010000
1,010100001 001001100 100010010
3,000100001 011001100 100010010
8,000000001 011001100 100110010
2,111111111 000000000 000000000
7,110111111 001000000 000000000
6,110111101 001000000 000000010
0,110111001 001000100 000000010
8,010111001 001000100 100000010
4,010111000 001000101 100000010
3,010101000 001000101 100010010
1,010001000 001100101 100010010
6,111111111 000000000 000000000
5,111111011 000000100 000000000
3,111110011 000000100 000001000
7,111010011 000100100 000001000
1,111010001 000100100 000001010
2,101010001 010100100 000001010
0,100010001 010100100 001001010
6,111111111 000000000 000000000
3,111111011 000000100 000000000
8,111011011 000000100 000100000
5,111011010 000000101 000100000
4,111010010 000000101 000101000
2,111000010 000010101 000101000
7,110000010 000010101 001101000
5,111111111 000000000 000000000
7,111110111 000001000 000000000
2,111110101 000001000 000000010
4,110110101 001001000 000000010
8,110100101 001001000 000010010
2,111111111 000000000 000000000
6,110111111 001000000 000000000
3,110111011 001000000 000000100
8,110011011 001100000 000000100
1,110011010 001100000 000000101
5,100011010 011100000 000000101
4,100010010 011100000 000001101
7,100000010 011110000 000001101
2,111111111 000000000 000000000
7,110111111 001000000 000000000
4,110111101 001000000 000000010
5,110101101 001010000 000000010
0,110100101 001010000 000001010
6,010100101 101010000 000001010
1,010100001 101010000 000001110
2,111111111 000000000 000000000
5,110111111 001000000 000000000
4,110110111 001000000 000001000
1,110100111 001010000 000001000
8,100100111 001010000 010001000
3,100100110 001010001 010001000
6,100000110 001010001 010101000
0,111111111 000000000 000000000
2,011111111 100000000 000000000
4,010111111 100000000 001000000
6,010101111 100010000 001000000
7,010101011 100010000 001000100
3,010101001 100010010 001000100
1,010001001 100010010 001100100
2,111111111 000000000 000000000
0,110111111 001000000 000000000
7,010111111 001000000 100000000
5,010111101 001000010 100000000
6,010110101 001000010 100001000
4,010110001 001000110 100001000
3,010100001 001000110 100011000
8,010000001 001100110 100011000
7,111111111 000000000 000000000
0,111111101 000000010 000000000
8,011111101 000000010 100000000
3,011111100 000000011 100000000
5,011011100 000000011 100100000
4,011010100 000001011 100100000
1,011000100 000001011 100110000
2,001000100 010001011 100110000
6,000000100 010001011 101110000
7,111111111 000000000 000000000
3,111111101 000000010 000000000
0,111011101 000000010 000100000
5,011011101 100000010 000100000
1,011010101 100000010 000101000
4,001010101 110000010 000101000
6,111111111 000000000 000000000
4,111111011 000000100 000000000
7,111101011 000000100 000010000
8,111101001 000000110 000010000
2,111101000 000000110 000010001
5,110101000 001000110 000010001
1,110100000 001000110 000011001
0,100100000 011000110 000011001
4,111111111 000000000 000000000
0,111101111 000010000 000000000
1,011101111 000010000 100000000
3,001101111 010010000 100000000
8,001001111 010010000 100100000
2,001001110 010010001 100100000
7,000001110 010010001 101100000
6,111111111 000000000 000000000
0,111111011 000000100 000000000
4,011111011 000000100 100000000
8,011101011 000010100 100000000
5,011101010 000010100 100000001
7,011100010 000011100 100000001
1,011100000 000011100 100000011
3,001100000 010011100 100000011
2,001000000 010011100 100100011
8,111111111 000000000 000000000
7,111111110 000000001 000000000
0,111111100 000000001 000000010
6,011111100 100000001 000000010
2,011111000 100000001 000000110
4,010111000 101000001 000000110
5,010101000 101000001 000010110
4,111111111 000000000 000000000
8,111101111 000010000 000000000
5,111101110 000010000 000000001
7,111100110 000011000 000000001
0,111100100 000011000 000000011
2,011100100 100011000 000000011
1,010100100 100011000 001000011
6,000100100 110011000 001000011
1,111111111 000000000 000000000
2,101111111 010000000 000000000
7,100111111 010000000 001000000
8,100111101 010000010 001000000
3,100111100 010000010 001000001
6,100011100 010100010 001000001
5,100011000 010100010 001000101
0,100010000 010101010 001000101
4,000010000 010101010 101000101
1,111111111 000000000 000000000
8,101111111 010000000 000000000
3,101111110 010000000 000000001
6,101011110 010100000 000000001
7,101011010 010100000 000000101
5,101011000 010100010 000000101
2,101010000 010100010 000001101
0,100010000 011100010 000001101
4,000010000 011100010 100001101
2,111111111 000000000 000000000
1,110111111 001000000 000000000
3,100111111 001000000 010000000
5,100011111 001100000 010000000
7,100010111 001100000 010001000
4,100010101 001100010 010001000
8,100000101 001100010 010011000
0,100000100 001100011 010011000
6,000000100 001100011 110011000
7,111111111 000000000 000000000
5,111111101 000000010 000000000
6,111110101 000000010 000001000
2,111110001 000000110 000001000
0,110110001 000000110 001001000
4,010110001 100000110 001001000
3,010100001 100000110 001011000
5,111111111 000000000 000000000
4,111110111 000001000 000000000
2,111100111 000001000 000010000
0,110100111 001001000 000010000
6,010100111 001001000 100010000
3,010100011 001001100 100010000
8,010000011 001001100 100110000
5,111111111 000000000 000000000
1,111110111 000001000 000000000
0,101110111 000001000 010000000
4,001110111 100001000 010000000
7,001100111 100001000 010010000
2,001100101 100001010 010010000
8,000100101 100001010 011010000
3,000100100 100001011 011010000
6,000000100 100001011 011110000
0,111111111 000000000 000000000
3,011111111 100000000 000000000
8,011011111 100000000 000100000
6,011011110 100000001 000100000
5,011011010 100000001 000100100
1,011010010 100001001 000100100
7,001010010 100001001 010100100
2,001010000 100001011 010100100
4,000010000 100001011 011100100
5,111111111 000000000 000000000
2,111110111 000001000 000000000
0,110110111 000001000 001000000
8,010110111 100001000 001000000
3,010110110 100001000 001000001
1,010010110 100101000 001000001
4,000010110 100101000 011000001
3,111111111 000000000 000000000
8,111011111 000100000 000000000
4,111011110 000100000 000000001
2,111001110 000110000 000000001
5,110001110 000110000 001000001
3,111111111 000000000 000000000
5,111011111 000100000 000000000
4,111010111 000100000 000001000
6,111000111 000110000 000001000
7,111000011 000110000 000001100
8,111000001 000110010 000001100
1,111000000 000110010 000001101
8,111111111 000000000 000000000
1,111111110 000000001 000000000
6,101111110 000000001 010000000
4,101111010 000000101 010000000
0,101101010 000000101 010010000
2,001101010 100000101 010010000
5,000101010 100000101 011010000
7,000100010 100001101 011010000
1,111111111 000000000 000000000
5,101111111 010000000 000000000
0,101110111 010000000 000001000
7,001110111 110000000 000001000
3,001110101 110000000 000001010
2,001010101 110100000 000001010
4,000010101 110100000 001001010
8,000000101 110110000 001001010
1,111111111 000000000 000000000
2,101111111 010000000 000000000
6,100111111 010000000 001000000
8,100111011 010000100 001000000
3,100111010 010000100 001000001
5,100011010 010100100 001000001
3,111111111 000000000 000000000
0,111011111 000100000 000000000
4,011011111 000100000 100000000
7,011001111 000110000 100000000
6,011001101 000110000 100000010
2,011001001 000110100 100000010
5,010001001 000110100 101000010
0,111111111 000000000 000000000
7,011111111 100000000 000000000
3,011111101 100000000 000000010
8,011011101 100100000 000000010
6,011011100 100100000 000000011
6,111111111 000000000 000000000
4,111111011 000000100 000000000
5,111101011 000000100 000010000
1,111100011 000001100 000010000
7,101100011 000001100 010010000
3,101100001 000001110 010010000
8,101000001 000001110 010110000
4,111111111 000000000 000000000
0,111101111 000010000 000000000
7,011101111 000010000 100000000
6,011101101 000010010 100000000
8,011101001 000010010 100000100
3,011101000 000010011 100000100
8,111111111 000000000 000000000
5,111111110 000000001 000000000
6,111110110 000000001 000001000
2,111110010 000000101 000001000
3,110110010 000000101 001001000
1,110010010 000100101 001001000
7,100010010 000100101 011001000
7,111111111 000000000 000000000
5,111111101 000000010 000000000
1,111110101 000000010 000001000
3,101110101 010000010 000001000
4,101010101 010000010 000101000
6,111111111 000000000 000000000
3,111111011 000000100 000000000
0,111011011 000000100 000100000
1,011011011 100000100 000100000
8,001011011 100000100 010100000
5,001011010 100000101 010100000
7,001010010 100000101 010101000
7,111111111 000000000 000000000
6,111111101 000000010 000000000
0,111111001 000000010 000000100
2,011111001 100000010 000000100
1,010111001 100000010 001000100
8,000111001 110000010 001000100
3,000111000 110000010 001000101
4,000011000 110100010 001000101
0,111111111 000000000 000000000
4,011111111 100000000 000000000
2,011101111 100000000 000010000
6,010101111 101000000 000010000
8,010101011 101000000 000010100
5,010101010 101000001 000010100
7,010100010 101000001 000011100
3,010100000 101000011 000011100
1,111111111 000000000 000000000
3,101111111 010000000 000000000
8,101011111 010000000 000100000
5,101011110 010000001 000100000
7,101010110 010000001 000101000
0,101010100 010000011 000101000
6,001010100 010000011 100101000
0,111111111 000000000 000000000
4,011111111 100000000 000000000
1,011101111 100000000 000010000
6,001101111 110000000 000010000
2,001101011 110000000 000010100
6,111111111 000000000 000000000
4,111111011 000000100 000000000
0,111101011 000000100 000010000
1,011101011 100000100 000010000
5,001101011 100000100 010010000
3,001100011 100001100 010010000
7,001000011 100001100 010110000
2,001000001 100001110 010110000
8,000000001 100001110 011110000
2,111111111 000000000 000000000
1,110111111 001000000 000000000
0,100111111 001000000 010000000
8,000111111 101000000 010000000
3,000111110 101000000 010000001
4,000011110 101100000 010000001
6,000001110 101100000 010010001
2,111111111 000000000 000000000
4,110111111 001000000 000000000
8,110101111 001000000 000010000
7,110101110 001000001 000010000
3,110101100 001000001 000010010
5,110001100 001100001 000010010
6,110000100 001100001 000011010
1,110000000 001100101 000011010
2,111111111 000000000 000000000
6,110111111 001000000 000000000
8,110111011 001000000 000000100
4,110111010 001000001 000000100
3,110101010 001000001 000010100
0,110001010 001100001 000010100
5,010001010 001100001 100010100
1,111111111 000000000 000000000
7,101111111 010000000 000000000
3,101111101 010000000 000000010
5,101011101 010100000 000000010
6,101010101 010100000 000001010
8,101010001 010100100 000001010
2,101010000 010100100 000001011
0,100010000 011100100 000001011
4,000010000 011100100 100001011
4,111111111 000000000 000000000
0,111101111 000010000 000000000
6,011101111 000010000 100000000
3,011101011 000010100 100000000
7,011001011 000010100 100100000
5,011001001 000010110 100100000
1,011000001 000010110 100101000
3,111111111 000000000 000000000
5,111011111 000100000 000000000
8,111010111 000100000 000001000
0,111010110 000100001 000001000
2,011010110 000100001 100001000
7,010010110 001100001 100001000
4,010010100 001100001 100001010
1,010000100 001110001 100001010
6,000000100 001110001 110001010
1,111111111 000000000 000000000
5,101111111 010000000 000000000
7,101110111 010000000 000001000
6,101110101 010000010 000001000
0,101110001 010000010 000001100
2,001110001 110000010 000001100
4,000110001 110000010 001001100
3,111111111 000000000 000000000
2,111011111 000100000 000000000
5,110011111 000100000 001000000
7,110010111 000101000 001000000
4,110010101 000101000 001000010
4,111111111 000000000 000000000
2,111101111 000010000 000000000
5,110101111 000010000 001000000
3,110100111 000011000 001000000
8,110000111 000011000 001100000
7,110000110 000011001 001100000
0,110000100 000011001 001100010
5,111111111 000000000 000000000
2,111110111 000001000 000000000
3,110110111 000001000 001000000
8,110010111 000101000 001000000
0,110010110 000101000 001000001
6,010010110 100101000 001000001
4,010010010 100101000 001000101
0,111111111 000000000 000000000
1,011111111 100000000 000000000
4,001111111 100000000 010000000
7,001101111 100010000 010000000
3,001101101 100010000 010000010
2,001001101 100110000 010000010
5,000001101 100110000 011000010
6,111111111 000000000 000000000
7,111111011 000000100 000000000
3,111111001 000000100 000000010
0,111011001 000100100 000000010
1,011011001 000100100 100000010
8,001011001 010100100 100000010
5,001011000 010100100 100000011
4,001010000 010101100 100000011
3,111111111 000000000 000000000
1,111011111 000100000 000000000
5,101011111 000100000 010000000
0,101010111 000101000 010000000
2,001010111 000101000 110000000
8,000010111 001101000 110000000
7,000010110 001101000 110000001
4,000010100 001101010 110000001
4,111111111 000000000 000000000
6,111101111 000010000 000000000
1,111101011 000010000 000000100
0,101101011 010010000 000000100
7,001101011 010010000 100000100
4,111111111 000000000 000000000
7,111101111 000010000 000000000
3,111101101 000010000 000000010
2,111001101 000110000 000000010
8,110001101 000110000 001000010
1,110001100 000110001 001000010
5,100001100 000110001 011000010
1,111111111 000000000 000000000
7,101111111 010000000 000000000
6,101111101 010000000 000000010
3,101111001 010000100 000000010
4,101011001 010000100 000100010
0,101001001 010010100 000100010
8,001001001 010010100 100100010
5,001001000 010010101 100100010
2,001000000 010010101 100101010
0,111111111 000000000 000000000
5,011111111 100000000 000000000
2,011110111 100000000 000001000
8,010110111 101000000 000001000
1,010110110 101000000 000001001
0,111111111 000000000 000000000
3,011111111 100000000 000000000
2,011011111 100000000 000100000
8,010011111 101000000 000100000
6,010011110 101000000 000100001
5,010011010 101000100 000100001
4,010010010 101000100 000101001
1,111111111 000000000 000000000
4,101111111 010000000 000000000
5,101101111 010000000 000010000
6,101100111 010001000 000010000
0,101100011 010001000 000010100
2,001100011 110001000 000010100
1,111111111 000000000 000000000
0,101111111 010000000 000000000
2,001111111 010000000 100000000
6,000111111 011000000 100000000
8,000111011 011000000 100000100
3,000111010 011000001 100000100
8,111111111 000000000 000000000
1,111111110 000000001 000000000
5,101111110 000000001 010000000
7,101110110 000001001 010000000
2,101110100 000001001 010000010
2,111111111 000000000 000000000
0,110111111 001000000 000000000
6,010111111 001000000 100000000
1,010111011 001000100 100000000
5,000111011 001000100 110000000
8,000110011 001001100 110000000
7,000110010 001001100 110000001
3,000110000 001001110 110000001
4,000010000 001001110 110100001
8,111111111 000000000 000000000
1,111111110 000000001 000000000
7,101111110 000000001 010000000
3,101111100 000000011 010000000
2,101011100 000000011 010100000
6,100011100 001000011 010100000
4,100011000 001000011 010100100
0,100001000 001010011 010100100
7,111111111 000000000 000000000
5,111111101 000000010 000000000
4,111110101 000000010 000001000
0,111100101 000010010 000001000
6,011100101 000010010 100001000
3,011100001 000010110 100001000
8,011000001 000010110 100101000
4,111111111 000000000 000000000
2,111101111 000010000 000000000
3,110101111 000010000 001000000
0,110001111 000110000 001000000
8,010001111 000110000 101000000
6,010001110 000110001 101000000
5,010001010 000110001 101000100
3,111111111 000000000 000000000
0,111011111 000100000 000000000
7,011011111 000100000 100000000
5,011011101 000100010 100000000
8,011010101 000100010 100001000
4,011010100 000100011 100001000
6,011000100 000100011 100011000
6,111111111 000000000 000000000
0,111111011 000000100 000000000
1,011111011 000000100 100000000
2,001111011 010000100 100000000
3,000111011 010000100 101000000
4,000011011 010100100 101000000
7,000001011 010100100 101010000
8,000001001 010100110 101010000
3,111111111 000000000 000000000
2,111011111 000100000 000000000
5,110011111 000100000 001000000
6,110010111 000101000 001000000
1,110010011 000101000 001000100
0,100010011 010101000 001000100
8,000010011 010101000 101000100
7,000010010 010101001 101000100
4,000010000 010101001 101000110
5,111111111 000000000 000000000
2,111110111 000001000 000000000
6,110110111 000001000 001000000
0,110110011 000001100 001000000
8,010110011 000001100 101000000
7,010110010 000001101 101000000
4,010110000 000001101 101000010
1,010100000 000011101 101000010
1,111111111 000000000 000000000
6,101111111 010000000 000000000
5,101111011 010000000 000000100
7,101110011 010001000 000000100
3,101110001 010001000 000000110
8,101010001 010101000 000000110
0,111111111 000000000 000000000
4,011111111 100000000 000000000
8,011101111 100000000 000010000
2,011101110 100000001 000010000
7,010101110 100000001 001010000
1,010101100 100000011 001010000
6,000101100 100000011 011010000
6,111111111 000000000 000000000
7,111111011 000000100 000000000
5,111111001 000000100 000000010
4,111110001 000001100 000000010
1,111100001 000001100 000010010
3,101100001 010001100 000010010
2,101000001 010001100 000110010
8,100000001 011001100 000110010
0,100000000 011001100 000110011
4,111111111 000000000 000000000
3,111101111 000010000 000000000
8,111001111 000010000 000100000
7,111001110 000010001 000100000
2,111001100 000010001 000100010
5,110001100 001010001 000100010
0,110000100 001010001 000101010
2,111111111 000000000 000000000
5,110111111 001000000 000000000
4,110110111 001000000 000001000
0,110100111 001010000 000001000
1,010100111 001010000 100001000
3,000100111 011010000 100001000
6,000000111 011010000 100101000
4,111111111 000000000 000000000
3,111101111 000010000 000000000
1,111001111 000010000 000100000
5,101001111 010010000 000100000
7,101000111 010010000 000101000
1,111111111 000000000 000000000
2,101111111 010000000 000000000
3,100111111 010000000 001000000
0,100011111 010100000 001000000
4,000011111 010100000 101000000
5,000001111 010110000 101000000
8,000000111 010110000 101001000
6,000000110 010110001 101001000
7,000000010 010110001 101001100
2,111111111 000000000 000000000
6,110111111 001000000 000000000
3,110111011 001000000 000000100
5,110011011 001100000 000000100
7,110010011 001100000 000001100
0,110010001 001100010 000001100
1,010010001 001100010 100001100
8,000010001 011100010 100001100
4,000010000 011100010 100001101
7,111111111 000000000 000000000
0,111111101 000000010 000000000
3,011111101 000000010 100000000
1,011011101 000100010 100000000
6,001011101 000100010 110000000
2,001011001 000100110 110000000
2,111111111 000000000 000000000
0,110111111 001000000 000000000
3,010111111 001000000 100000000
4,010011111 001100000 100000000
5,010001111 001100000 100010000
6,010000111 001101000 100010000
8,010000011 001101000 100010100
7,111111111 000000000 000000000
5,111111101 000000010 000000000
4,111110101 000000010 000001000
3,111100101 000010010 000001000
0,111000101 000010010 000101000
8,011000101 100010010 000101000
6,011000100 100010010 000101001
1,011000000 100010110 000101001
2,001000000 100010110 010101001
7,111111111 000000000 000000000
1,111111101 000000010 000000000
5,101111101 000000010 010000000
4,101110101 000001010 010000000
8,101100101 000001010 010010000
3,101100100 000001011 010010000
2,101000100 000001011 010110000
7,111111111 000000000 000000000
1,111111101 000000010 000000000
0,101111101 000000010 010000000
6,001111101 100000010 010000000
2,001111001 100000010 010000100
3,000111001 101000010 010000100
4,000011001 101000010 010100100
5,000001001 101010010 010100100
8,000000001 101010010 010101100
8,111111111 000000000 000000000
4,111111110 000000001 000000000
6,111101110 000000001 000010000
2,111101010 000000101 000010000
0,110101010 000000101 001010000
1,010101010 100000101 001010000
5,000101010 100000101 011010000
3,000100010 100001101 011010000
7,000000010 100001101 011110000
0,111111111 000000000 000000000
2,011111111 100000000 000000000
6,010111111 100000000 001000000
5,010111011 100000100 001000000
4,010110011 100000100 001001000
1,010100011 100010100 001001000
8,000100011 100010100 011001000
7,111111111 000000000 000000000
8,111111101 000000010 000000000
3,111111100 000000010 000000001
2,111011100 000100010 000000001
4,110011100 000100010 001000001
5,110001100 000110010 001000001
7,111111111 000000000 000000000
3,111111101 000000010 000000000
8,111011101 000000010 000100000
4,111011100 000000011 000100000
6,111001100 000000011 000110000
4,111111111 000000000 000000000
8,111101111 000010000 000000000
2,111101110 000010000 000000001
0,110101110 001010000 000000001
3,010101110 001010000 100000001
6,010001110 001110000 100000001
7,010001010 001110000 100000101
1,010001000 001110010 100000101
5,000001000 001110010 110000101
5,111111111 000000000 000000000
8,111110111 000001000 000000000
1,111110110 000001000 000000001
4,101110110 010001000 000000001
0,101100110 010001000 000010001
6,001100110 110001000 000010001
7,001100010 110001000 000010101
3,001100000 110001010 000010101
2,001000000 110001010 000110101
5,111111111 000000000 000000000
8,111110111 000001000 000000000
1,111110110 000001000 000000001
2,101110110 010001000 000000001
6,100110110 010001000 001000001
3,100110010 010001100 001000001
4,100010010 010001100 001100001
0,100000010 010011100 001100001
7,000000010 010011100 101100001
2,111111111 000000000 000000000
1,110111111 001000000 000000000
6,100111111 001000000 010000000
7,100111011 001000100 010000000
5,100111001 001000100 010000010
8,100110001 001001100 010000010
4,100110000 001001100 010000011
2,111111111 000000000 000000000
8,110111111 001000000 000000000
3,110111110 001000000 000000001
0,110011110 001100000 000000001
7,010011110 001100000 100000001
5,010011100 001100010 100000001
4,010010100 001100010 100001001
1,010000100 001110010 100001001
6,000000100 001110010 110001001
6,111111111 000000000 000000000
2,111111011 000000100 000000000
4,110111011 000000100 001000000
8,110101011 000010100 001000000
7,110101010 000010100 001000001
1,110101000 000010110 001000001
5,100101000 000010110 011000001
0,100100000 000011110 011000001
0,111111111 000000000 000000000
1,011111111 100000000 000000000
2,001111111 100000000 010000000
5,000111111 101000000 010000000
3,000110111 101000000 010001000
7,000010111 101100000 010001000
8,000010101 101100000 010001010
4,000010100 101100001 010001010
6,111111111 000000000 000000000
0,111111011 000000100 000000000
7,011111011 000000100 100000000
5,011111001 000000110 100000000
8,011110001 000000110 100001000
2,111111111 000000000 000000000
1,110111111 001000000 000000000
5,100111111 001000000 010000000
4,100110111 001001000 010000000
6,100100111 001001000 010010000
7,100100011 001001100 010010000
8,111111111 000000000 000000000
2,111111110 000000001 000000000
7,110111110 000000001 001000000
6,110111100 000000011 001000000
1,110111000 000000011 001000100
5,100111000 010000011 001000100
0,100110000 010000011 001001100
3,000110000 110000011 001001100
4,000010000 110000011 001101100
3,111111111 000000000 000000000
5,111011111 000100000 000000000
0,111010111 000100000 000001000
8,011010111 100100000 000001000
1,011010110 100100000 000001001
2,001010110 110100000 000001001
8,111111111 000000000 000000000
2,111111110 000000001 000000000
3,110111110 000000001 001000000
4,110011110 000100001 001000000
0,110001110 000100001 001010000
1,010001110 100100001 001010000
7,000001110 100100001 011010000
6,000001100 100100011 011010000
3,111111111 000000000 000000000
7,111011111 000100000 000000000
5,111011101 000100000 000000010
8,111010101 000101000 000000010
4,111010100 000101000 000000011
8,111111111 000000000 000000000
3,111111110 000000001 000000000
5,111011110 000000001 000100000
6,111010110 000001001 000100000
7,111010010 000001001 000100100
4,111010000 000001011 000100100
1,111000000 000001011 000110100
2,101000000 010001011 000110100
8,111111111 000000000 000000000
1,111111110 000000001 000000000
6,101111110 000000001 010000000
3,101111010 000000101 010000000
